ID,NAtoms,Ne,Homo-4,Homo-3,Homo-2,Homo-1,Homo,Lumo,Lumo+1,Lumo+2,Lumo+3,Lumo+4,CIe,HF,ET,EV,EJ,EK,ENuc,Dipole,Factor
AC08645,12,50,-0.5189,-0.50428,-0.48658,-0.44745,-0.36693,0.04031,0.05057,0.06002,0.06492,0.07416,-1.2913135,-570.2616750581,11.39534216,-36.56481466,10.0462936,-1.0383847,4.75633012,1.9532,2
AC08646,13,50,-0.50824,-0.4914,-0.44116,-0.42386,-0.35163,0.04169,0.05011,0.05762,0.0659,0.07842,-1.26511,-550.4695560883,11.00026516,-35.76485464,9.930719,-1.01413654,4.83861588,1.2399,2
AC08647,11,50,-0.54881,-0.5308,-0.52342,-0.46998,-0.38687,0.03644,0.05471,0.05768,0.06441,0.08126,-1.302396,-594.228490785,11.87537052,-37.66447836,10.25544296,-1.0672988,4.71639388,3.4593,2
AC08648,13,58,-0.49873,-0.4887,-0.43848,-0.37732,-0.35649,0.0419,0.05163,0.05839,0.06015,0.06931,-1.3521015,-836.8222461153,14.420293724137933,-44.51814870689655,11.700911396551724,-1.152014603448276,5.120988413793103,1.096,2
AC08649,12,58,-0.51173,-0.48858,-0.44472,-0.36988,-0.36266,0.04018,0.05116,0.0585,0.06309,0.06908,-1.3699785,-892.9957676951,15.388563327586208,-46.54556918965517,11.961816568965515,-1.186302,4.985012551724138,1.394,2
AC0865,19,62,-0.49075,-0.4794,-0.47024,-0.41308,-0.37789,0.03482,0.04845,0.04874,0.056,0.07324,-1.6854416,-363.0438715429,5.846219451612903,-26.23739183870968,9.0673605,-0.8059865322580645,6.274252096774194,4.2353,2
AC08650,11,58,-0.51665,-0.48012,-0.45525,-0.43492,-0.37424,0.03865,0.05545,0.05894,0.06489,0.06778,-1.3137861,-954.3396289768,16.447057620689655,-48.92585720689655,12.331590568965517,-1.222815396551724,4.915892862068965,2.327,2
AC08651,9,40,-0.52426,-0.51422,-0.50577,-0.48556,-0.37363,0.02657,0.03727,0.05478,0.06247,0.0687,-0.99759302,-494.3053875297,12.34791225,-37.229098625,9.639333675,-1.07580385,3.96002185,3.4796,2
AC08652,12,42,-0.50933,-0.49984,-0.46899,-0.39728,-0.34886,0.04007,0.0497,0.06265,0.06472,0.07901,-1.0055705,-475.6457976456,11.31756680952381,-35.030284904761906,9.296660571428571,-1.0123593095238097,4.103516904761905,1.4485,2
AC08653,15,50,-0.50575,-0.49303,-0.45612,-0.37789,-0.34455,0.03985,0.04886,0.05964,0.0609,0.07448,-1.2122835,-514.6810312843,10.28627818,-33.93933512,9.53022644,-0.96863644,4.7978463,1.3906,2
AC08654,13,48,-0.50094,-0.47777,-0.45075,-0.40317,-0.34011,0.04134,0.05053,0.05777,0.06489,0.0704,-1.173543,-513.4934567868,10.689857208333336,-34.5632821875,9.538650145833332,-0.9928335208333332,4.629828,1.8376,2
AC08655,13,50,-0.50802,-0.47833,-0.45314,-0.44349,-0.34338,0.04,0.05004,0.05586,0.06674,0.07527,-1.2676928,-550.4586499473,11.00035912,-35.580149299999995,9.8379876,-1.01388688,4.74651648,1.8558,2
AC08656,11,48,-0.53993,-0.52022,-0.49089,-0.39966,-0.36285,0.03666,0.05574,0.05998,0.06143,0.07092,-1.2336099,-549.2600831383,11.433546666666668,-36.274960541666665,9.851615708333332,-1.039460541666667,4.586340333333333,3.0871,2
AC08657,14,50,-0.4974,-0.46429,-0.41641,-0.38796,-0.34653,0.03961,0.05064,0.06007,0.06518,0.07766,-1.2429,-530.6526429981,10.60507178,-34.76801574,9.71521622,-0.98959636,4.82427124,1.8648,2
AC08658,12,50,-0.51939,-0.51703,-0.4758,-0.46362,-0.36488,0.03865,0.04712,0.05908,0.06556,0.07549,-1.2751132,-574.4405240526,11.4804547,-36.66152866,10.03989854,-1.04306534,4.69543028,2.7479,2
AC08659,14,58,-0.50502,-0.4724,-0.38856,-0.37295,-0.35518,0.03664,0.04802,0.05868,0.05938,0.07139,-1.3322222,-816.9746747727,14.078946155172414,-43.39406303448276,11.383036844827586,-1.1301171034482758,4.976426879310345,2.4567,2
AC0866,19,62,-0.49716,-0.48911,-0.47399,-0.40021,-0.38563,0.03603,0.04697,0.05091,0.05914,0.06963,-1.6859356,-363.0470348219,5.84626785483871,-26.27316591935484,9.08541922580645,-0.8060028387096774,6.29188435483871,3.7897,2
AC08660,13,58,-0.50678,-0.46316,-0.39157,-0.36892,-0.36047,0.03724,0.04859,0.05588,0.0619,0.07259,-1.3483756,-873.1668212049,15.047760827586206,-45.5945425,11.7311585,-1.1648070689655172,4.925829862068965,2.2717,2
AC08661,12,58,-0.50956,-0.47172,-0.44681,-0.41796,-0.35287,0.03889,0.04712,0.05934,0.06626,0.0763,-1.2914619,-934.5201592699,16.10651020689655,-48.001728155172415,12.115370120689654,-1.2011754655172413,4.86860675862069,2.1576,2
AC08662,10,42,-0.58519,-0.52768,-0.50967,-0.46689,-0.37583,0.03993,0.05522,0.06055,0.06562,0.08242,-1.0322439,-519.5001029737,12.361068833333334,-37.60798540476191,9.845907976190476,-1.0779813571428571,4.109939880952381,2.3069,2
AC08663,12,50,-0.50609,-0.47304,-0.45788,-0.37391,-0.34626,0.04014,0.05119,0.05667,0.06297,0.07504,-1.1000898,-761.9140833591,15.23334156,-44.8536347,11.2290201,-1.17025396,4.3232453,1.9516,2
AC08664,15,58,-0.4927,-0.45659,-0.42057,-0.40137,-0.31746,0.04176,0.04695,0.05564,0.0617,0.07057,-1.3075481,-800.9635816179,13.804369879310345,-42.70828629310345,11.240863913793104,-1.1108022068965515,4.964137793103448,0.6882,2
AC08665,13,56,-0.47658,-0.46653,-0.40622,-0.35735,-0.32951,0.04214,0.04892,0.05076,0.06022,0.06196,-1.2748816,-799.7656609655,14.275818982142855,-43.48443258928571,11.274565589285714,-1.1368487678571428,4.789367142857143,0.734,2
AC08666,13,56,-0.4902,-0.45613,-0.38609,-0.3549,-0.34468,0.03962,0.05071,0.05502,0.05705,0.06291,-1.2741516,-799.6782200099,14.27485375,-43.755106875,11.406279589285717,-1.136508482142857,4.930513821428571,1.6371,2
AC08667,13,58,-0.50966,-0.47176,-0.42172,-0.40597,-0.32764,0.04068,0.04597,0.05778,0.06378,0.07193,-1.3567419,-836.8194135088,14.421095827586209,-44.32909931034482,11.60801153448276,-1.151514396551724,5.0235854482758615,1.839,2
AC08668,11,56,-0.5154,-0.50185,-0.48058,-0.39675,-0.33927,0.01114,0.03845,0.05189,0.05732,0.06581,-1.3286558,-835.6339274537,14.914322339285714,-45.21798582142857,11.679185303571428,-1.1791581071428572,4.881601875,2.9871,2
AC08669,14,58,-0.49644,-0.45694,-0.40513,-0.38587,-0.31984,0.03981,0.04678,0.05702,0.06196,0.07486,-1.3357916,-816.9768812166,14.079574637931032,-43.44240679310345,11.408213827586208,-1.129635275862069,4.998445310344827,1.3513,2
AC0867,19,62,-0.49038,-0.48425,-0.47272,-0.41161,-0.376,0.0347,0.04764,0.0501,0.05652,0.0712,-1.6857869,-363.0437583574,5.846219822580645,-26.382852741935483,9.141190032258065,-0.8060101129032259,6.3459085,3.9626,2
AC08670,12,58,-0.51716,-0.48889,-0.44552,-0.41844,-0.34228,0.03887,0.05237,0.05564,0.06105,0.07107,-1.3628087,-860.8279785238,14.83521975862069,-45.30188198275862,11.801401862068966,-1.1771356724137931,5.000534362068966,2.5445,2
AC08671,14,66,-0.46189,-0.42017,-0.41277,-0.37397,-0.32355,0.04155,0.04739,0.05404,0.05957,0.07178,-1.4295988,-1103.2476707174,16.71122403030303,-50.26240948484849,12.815367606060606,-1.2350881212121212,5.255032181818182,0.7161,2
AC08672,13,66,-0.4725,-0.44796,-0.41073,-0.37006,-0.32732,0.03944,0.04879,0.05228,0.0601,0.06849,-1.4431687,-1159.4735002999,17.562940045454546,-52.27034481818181,13.158050393939394,-1.266052712121212,5.2476267878787874,2.0423,2
AC08673,12,66,-0.4846,-0.47591,-0.42817,-0.40697,-0.34093,0.03629,0.05024,0.05437,0.0583,0.07054,-1.3797838,-1220.8668517341,18.493888318181817,-54.414445666666666,13.509250924242425,-1.2990326666666665,5.212356484848485,3.2753,2
AC08674,11,50,-0.5111,-0.48656,-0.45716,-0.3736,-0.35533,0.03974,0.05158,0.0594,0.06339,0.07484,-1.1124605,-818.143525305,16.35770294,-47.36424562,11.61228024,-1.21119156,4.24258348,1.4875,2
AC08675,14,58,-0.48343,-0.47713,-0.43972,-0.35893,-0.33988,0.04033,0.04672,0.05903,0.06325,0.07043,-1.3197105,-857.1855903256,14.773527948275865,-45.02099646551724,11.64542320689655,-1.146063379310345,4.969046793103448,1.2267,2
AC08676,14,58,-0.5153,-0.47534,-0.43289,-0.38566,-0.26456,0.03523,0.04693,0.05225,0.05895,0.06823,-1.3351331,-857.060522397,14.769484793103448,-44.755761534482765,11.505413224137932,-1.144361448275862,4.848319396551724,3.1452,2
AC08677,12,56,-0.49284,-0.47119,-0.42145,-0.38424,-0.33769,0.03512,0.05332,0.05419,0.0576,0.05986,-1.2816182,-855.9135677811,15.278671035714286,-45.74522242857143,11.619441875,-1.1726619107142855,4.7356005535714285,3.8405,2
AC08678,12,58,-0.51623,-0.4845,-0.43429,-0.37141,-0.35711,0.03741,0.04703,0.05843,0.06021,0.07177,-1.3733089,-893.0001294944,15.389462206896551,-46.58098689655172,11.980111137931036,-1.1860904827586207,5.000950068965516,2.9634,2
AC08679,12,58,-0.52737,-0.49448,-0.42026,-0.41507,-0.35609,0.03084,0.04216,0.05459,0.0558,0.06795,-1.3802081,-892.959199214,15.387308603448275,-46.628734310344825,11.997574931034482,-1.185951672413793,5.033954172413793,5.7008,2
AC0868,22,64,-0.4656,-0.45406,-0.43824,-0.40002,-0.36041,0.03861,0.0499,0.05107,0.05567,0.06941,-1.7091336,-344.3697771221,5.37246525,-25.46908915625,9.029228046875,-0.772682234375,6.459300328125,2.1564,2
AC08680,13,58,-0.49868,-0.46971,-0.40482,-0.36541,-0.33833,0.04126,0.04657,0.05977,0.06417,0.07415,-1.3512229,-873.1738361377,15.048383913793105,-45.759636724137934,11.815292827586209,-1.164412448275862,5.005651103448276,1.1095,2
AC08681,11,58,-0.51666,-0.49794,-0.46502,-0.39068,-0.36905,0.03673,0.0519,0.05586,0.06212,0.06917,-1.3802869,-916.9959261617,15.80370751724138,-47.775939551724136,12.284949689655171,-1.211697275862069,5.088705034482759,3.4407,2
AC08682,13,66,-0.47645,-0.46041,-0.39054,-0.36001,-0.34628,0.04009,0.04742,0.05846,0.05976,0.06911,-1.4411395,-1159.4785856537,17.56294084848485,-52.31372086363637,13.180030545454546,-1.266246803030303,5.269138909090909,1.096,2
AC08683,12,66,-0.48415,-0.46252,-0.38838,-0.36691,-0.35155,0.03793,0.04808,0.05726,0.05951,0.0692,-1.4562257,-1215.6851186468,18.414300787878787,-54.273477500000006,13.497856606060603,-1.2969339545454546,5.238782575757576,2.5652,2
AC08684,11,66,-0.50807,-0.48004,-0.43231,-0.38245,-0.36044,0.03596,0.04725,0.05537,0.06007,0.06472,-1.3944995,-1277.060462418,19.34499577272727,-56.39723171212121,13.838598121212122,-1.3297032727272728,5.193940136363636,3.1987,2
AC08685,10,50,-0.51354,-0.49178,-0.46983,-0.43801,-0.36915,0.0385,0.0526,0.06016,0.06554,0.08087,-1.0488321,-879.5396542212,17.58658946,-50.31205462,12.13589342,-1.25475752,4.25353618,2.5527,2
AC08687,12,42,-0.52685,-0.50574,-0.47179,-0.42613,-0.33465,0.04235,0.04892,0.06269,0.06387,0.07864,-0.99075805,-515.842319547,12.275748428571427,-37.07964509523809,9.559040976190476,-1.0345929761904762,3.9974886666666665,1.7742,2
AC08688,15,50,-0.51477,-0.49704,-0.4542,-0.42139,-0.33256,0.04195,0.04805,0.05751,0.06147,0.07428,-1.1972519,-554.8893054054,11.09145834,-35.5126832,9.6774804,-0.98734142,4.63329978,1.7804,2
AC08689,13,48,-0.51417,-0.48508,-0.44691,-0.41144,-0.31746,0.04052,0.04994,0.05779,0.06502,0.07226,-1.1589719,-553.6969105651,11.528408208333332,-36.2189923125,9.700028354166667,-1.0127285416666667,4.467932,1.7129,2
AC0869,22,64,-0.46783,-0.44926,-0.43646,-0.3879,-0.36476,0.04102,0.04797,0.05203,0.05679,0.06817,-1.708985,-344.369221444,5.372470375,-25.416093203125,9.00302753125,-0.772702109375,6.432528328125,0.3234,2
AC08690,11,46,-0.52589,-0.48505,-0.45612,-0.38601,-0.33203,0.0381,0.04528,0.06144,0.06495,0.0745,-1.1226396,-552.4855584871,12.00266352173913,-36.956417,9.709580934782608,-1.040371913043478,4.273988847826087,1.9651,2
AC08692,11,48,-0.54791,-0.52522,-0.47083,-0.41966,-0.37708,0.03428,0.05123,0.05167,0.06654,0.07975,-1.210967,-589.5604178303,12.274194,-38.10214352083333,10.100526854166668,-1.061416229166667,4.506330187500001,4.6203,2
AC08693,14,50,-0.50598,-0.47442,-0.43195,-0.39361,-0.33346,0.03871,0.04772,0.05754,0.06143,0.07601,-1.2271047,-570.8839709933,11.41060532,-36.33911072,9.85994176,-1.00873508,4.65961932,2.8574,2
AC08694,12,50,-0.54187,-0.5166,-0.48149,-0.44708,-0.35172,0.03769,0.04918,0.05829,0.06309,0.07935,-1.2524364,-614.720851198,12.28701126,-38.39423374,10.266009100000002,-1.06360854,4.6104049,3.4865,2
AC08695,14,58,-0.50096,-0.48429,-0.42489,-0.36686,-0.34188,0.03906,0.05124,0.05588,0.05823,0.07215,-1.3210719,-857.1638602987,14.77311574137931,-44.85296377586207,11.561419948275862,-1.145825948275862,4.885566775862069,1.9764,2
AC08696,13,58,-0.47522,-0.47162,-0.43576,-0.36499,-0.3465,0.03862,0.04594,0.05856,0.05983,0.07264,-1.3343093,-913.3765713569,15.742171879310344,-46.99673994827586,11.881262189655171,-1.180826551724138,4.8062605,3.2277,2
AC08697,12,58,-0.51005,-0.44886,-0.44389,-0.43243,-0.35389,0.03737,0.04907,0.05786,0.06362,0.07978,-1.2718165,-974.7665500582,16.801567603448277,-49.384188482758624,12.255548706896551,-1.218213879310345,4.738966224137932,3.4395,2
AC08698,12,42,-0.53095,-0.52713,-0.50226,-0.4229,-0.27982,0.0366,0.05352,0.05671,0.06048,0.07876,-0.99936736,-515.7376529955,12.271665476190476,-37.21201888095238,9.614702166666667,-1.0336118809523809,4.079795166666666,3.243,2
AC08699,15,50,-0.51108,-0.50327,-0.48945,-0.42135,-0.25886,0.03687,0.05133,0.05322,0.05672,0.07241,-1.2082131,-554.7747711777,11.08760618,-35.53867746,9.68418534,-0.98633022,4.657720739999999,3.1335,2
AC0870,22,64,-0.47365,-0.44973,-0.43846,-0.38738,-0.36387,0.03938,0.04838,0.05073,0.05598,0.06873,-1.7091928,-344.368978803,5.372499015625,-25.4393648125,9.014593046875,-0.772694640625,6.444202109375,2.1761,2
AC08700,13,48,-0.52647,-0.50008,-0.46044,-0.33466,-0.31616,0.03412,0.04809,0.05684,0.0596,0.07317,-1.1654783,-553.5822949337,11.526063791666669,-36.3473219375,9.7567453125,-1.0112450416666667,4.542793395833333,4.3211,2
AC08701,13,50,-0.51553,-0.50465,-0.46241,-0.42038,-0.27784,0.03712,0.0489,0.05454,0.05906,0.07581,-1.2596957,-590.6003832503,11.80370406,-37.46584182,10.1359409,-1.03280494,4.74699414,3.6507,2
AC08703,14,50,-0.51375,-0.4976,-0.42814,-0.37299,-0.27022,0.03932,0.05256,0.05351,0.06048,0.07448,-1.2378877,-570.7740746707,11.40746266,-36.54308008,9.95727586,-1.00788986,4.77074994,2.409,2
AC08704,12,50,-0.55188,-0.53034,-0.51765,-0.43928,-0.29621,0.03078,0.04851,0.04908,0.05934,0.07711,-1.2631592,-614.5998518835,12.284197160000002,-38.30911586,10.21866848,-1.06215856,4.57641174,5.7656,2
AC08705,14,58,-0.49496,-0.48831,-0.43352,-0.33617,-0.29063,0.03203,0.04871,0.05004,0.0578,0.07148,-1.3261636,-857.0748335911,14.770420793103447,-44.89714784482759,11.578390672413793,-1.1455569137931034,4.916741,4.9371,2
AC08706,13,58,-0.51956,-0.46123,-0.43612,-0.33956,-0.28505,0.03125,0.048,0.05069,0.05702,0.07562,-1.3416618,-913.2839901813,15.739350827586206,-47.09974170689655,11.928642086206896,-1.1804859827586207,4.865959086206896,5.4175,2
AC08707,12,58,-0.52181,-0.46091,-0.4465,-0.41837,-0.28707,0.02986,0.04705,0.04883,0.0597,0.07679,-1.2804884,-974.6570051706,16.79885279310345,-49.41669522413793,12.268062086206896,-1.2173359827586203,4.762685189655173,6.0145,2
AC08708,10,40,-0.53952,-0.52821,-0.45078,-0.41195,-0.35499,0.03644,0.05006,0.05538,0.06517,0.06548,-0.95188326,-514.5778168821,12.858459825,-38.0303928,9.586891175,-1.066579175,3.787175525,3.896,2
AC08709,13,48,-0.52881,-0.52056,-0.43563,-0.39794,-0.33141,0.03582,0.04867,0.05815,0.06178,0.07715,-1.1585899,-553.6300320065,11.527941666666663,-36.244890125,9.709393645833334,-1.0121702083333333,4.485766,3.5459,2
AC0871,22,64,-0.46867,-0.46234,-0.44073,-0.38257,-0.3618,0.04046,0.04816,0.05194,0.05395,0.06866,-1.7099745,-344.3672313343,5.372418765625,-25.551403421875,9.071003109375,-0.772688015625,6.499931578125,1.6508,2
AC08710,11,48,-0.55119,-0.52876,-0.44896,-0.38962,-0.36297,0.03167,0.05027,0.05264,0.0669,0.08442,-1.2090877,-589.4854074069,12.2733865625,-38.23775602083334,10.166222770833334,-1.0606253333333333,4.577826020833333,4.7935,2
AC08713,12,56,-0.52072,-0.45892,-0.43369,-0.36152,-0.33479,0.03731,0.05022,0.0546,0.06358,0.06497,-1.2837388,-855.9161373479,15.27916955357143,-45.944868803571424,11.72062880357143,-1.173190625,4.834044339285714,3.2571,2
AC08714,11,56,-0.51338,-0.45967,-0.44049,-0.37129,-0.3522,0.03332,0.04911,0.05865,0.06662,0.07515,-1.2982637,-912.1440428066,16.28280285714286,-48.12602830357143,12.030890571428571,-1.209394625,4.733443017857143,4.1186,2
AC08715,10,56,-0.5161,-0.50163,-0.44311,-0.40537,-0.36769,0.03486,0.05504,0.05625,0.06114,0.06628,-1.2364592,-973.5162175391,17.379527785714284,-50.60065448214285,12.420181196428572,-1.2475059285714285,4.6642332500000006,3.8976,2
AC08716,10,42,-0.53728,-0.51951,-0.51582,-0.43002,-0.35167,0.03973,0.04888,0.06277,0.0665,0.08034,-1.0433739,-551.6616682401,13.12630580952381,-39.22259919047619,10.016905857142856,-1.0899852380952382,4.034571142857143,2.3299,2
AC08717,13,50,-0.5166,-0.4998,-0.48361,-0.41688,-0.34663,0.03957,0.04868,0.0603,0.0651,0.07814,-1.2480816,-590.6952564947,11.8053601,-37.541465,10.17567658,-1.03373678,4.78025996,2.2295,2
AC08718,11,50,-0.52811,-0.52032,-0.49242,-0.43414,-0.36109,0.0408,0.05317,0.0614,0.0666,0.07875,-1.3117568,-626.4402763186,12.51845972,-39.22269664,10.5017822,-1.07811874,4.75176792,1.4067,2
AC08719,12,50,-0.51891,-0.51169,-0.4347,-0.41937,-0.34617,0.04158,0.04939,0.06126,0.06886,0.07846,-1.2832072,-606.6453038772,12.12341358,-38.31786684,10.33397438,-1.05394214,4.78151496,1.7056,2
AC0872,20,64,-0.48607,-0.4791,-0.47481,-0.45166,-0.3827,0.03878,0.0489,0.05035,0.05686,0.07054,-1.7325309,-388.2199108743,6.057245140625,-27.105814625,9.362493625,-0.81570721875,6.43584696875,2.893,2
AC08720,10,50,-0.56976,-0.55449,-0.53886,-0.46031,-0.39089,0.03003,0.03563,0.05347,0.05871,0.0673,-1.3402563,-650.3933731206,12.99825892,-40.27277972,10.684243100000002,-1.10649918,4.6889094,4.6557,2
AC08721,12,58,-0.50851,-0.49767,-0.4347,-0.37842,-0.35235,0.04177,0.05325,0.0578,0.06624,0.07043,-1.3705082,-892.9919062738,15.388508603448276,-46.84695743103448,12.112583896551724,-1.1862132586206895,5.13566601724138,1.4193,2
AC08722,11,58,-0.52319,-0.49321,-0.43595,-0.37693,-0.35487,0.03677,0.04979,0.05897,0.06651,0.07038,-1.3890295,-949.1670630036,16.35661096551724,-48.875196,12.373620413793104,-1.2205155862068966,5.000530844827587,3.0233,2
AC08723,10,58,-0.52731,-0.47592,-0.46568,-0.43646,-0.35983,0.00879,0.0373,0.05654,0.0621,0.06948,-1.3422433,-1010.5020189197,17.414855310344826,-51.09513196551725,12.662350362068969,-1.256479224137931,4.851956931034483,3.0637,2
AC08724,10,42,-0.54379,-0.5367,-0.51684,-0.42509,-0.38143,0.03207,0.05054,0.05702,0.06112,0.08352,-1.047903,-551.6345284005,13.124061761904764,-39.42542142857143,10.110765928571428,-1.0903353571428571,4.146773642857143,4.8624,2
AC08725,11,42,-0.50987,-0.5071,-0.49274,-0.38605,-0.3437,0.04293,0.04909,0.06384,0.06516,0.08204,-1.0216001,-531.8343763951,12.655316142857142,-38.08041388095238,9.784021666666666,-1.0600578571428572,4.038410690476191,0.6639,2
AC08726,14,50,-0.5063,-0.49032,-0.4715,-0.36792,-0.34155,0.04119,0.04846,0.0588,0.06274,0.07742,-1.2277045,-570.8709839042,11.40991838,-36.47133958,9.92488012,-1.00866478,4.7277862,0.8764,2
AC08728,12,50,-0.51685,-0.4932,-0.47055,-0.4006,-0.35291,0.04033,0.05128,0.05893,0.06483,0.07664,-1.2839265,-606.6563113939,12.124029579999998,-38.19554762,10.27277166,-1.0540979,4.71971806,2.0642,2
AC08729,10,48,-0.55089,-0.52046,-0.47445,-0.38613,-0.37877,0.03859,0.05556,0.06048,0.07021,0.07267,-1.2564763,-605.4709012256,12.603862458333332,-38.89900554166667,10.253092875,-1.0809998541666668,4.509072958333333,2.9421,2
AC0873,20,64,-0.48735,-0.48132,-0.46215,-0.45125,-0.37819,0.03908,0.04997,0.05202,0.05395,0.07282,-1.7326034,-388.2151743716,6.0572188125,-27.044219328125,9.33223328125,-0.815680390625,6.404585515625,2.5068,2
AC08730,13,50,-0.5129,-0.48471,-0.41877,-0.38211,-0.34807,0.0411,0.05308,0.05953,0.06007,0.07833,-1.2595058,-586.8441780522,11.72866204,-37.26781652,10.09040314,-1.02952402,4.7413918,1.404,2
AC08731,11,50,-0.53344,-0.52416,-0.50747,-0.42875,-0.37401,0.03953,0.05044,0.06002,0.06575,0.07711,-1.2938137,-630.63807971,12.6039928,-39.30336432,10.48765464,-1.0831792,4.68213448,2.4916,2
AC08732,13,58,-0.50411,-0.47526,-0.38695,-0.37773,-0.34387,0.04052,0.05394,0.05481,0.06444,0.07123,-1.3487464,-873.1648007174,15.04769024137931,-45.84210001724138,11.85494874137931,-1.1647317586206896,5.049627275862068,1.4496,2
AC08733,12,58,-0.51414,-0.47117,-0.38979,-0.37223,-0.34717,0.04002,0.05015,0.05732,0.06367,0.07399,-1.3654168,-929.3544607719,16.016421931034483,-47.9104581724138,12.137547413793104,-1.1992719655172412,4.932408017241379,1.8886,2
AC08734,11,58,-0.51816,-0.46564,-0.45292,-0.4049,-0.35727,0.04024,0.04879,0.06022,0.06591,0.07508,-1.309168,-990.7131851823,17.07496429310345,-50.23952677586208,12.481724206896551,-1.235628275862069,4.837204741379311,2.013,2
AC08735,9,42,-0.57179,-0.54485,-0.53026,-0.46729,-0.36815,0.03669,0.05559,0.06196,0.06794,0.08456,-1.0496666,-575.6572511429,13.698152047619049,-40.57061121428571,10.28696430952381,-1.125301238095238,4.004671071428572,3.022,2
AC08736,11,50,-0.51166,-0.46802,-0.46514,-0.36559,-0.35349,0.04178,0.04908,0.06316,0.06457,0.07275,-1.1120469,-818.1346651244,16.35758044,-47.433265520000006,11.6473871,-1.21109812,4.2767028,0.9836,2
AC08737,14,58,-0.49491,-0.45952,-0.44768,-0.35634,-0.34182,0.04182,0.04719,0.05937,0.06055,0.07293,-1.3195801,-857.1880339638,14.77358701724138,-45.042963482758616,11.656635344827585,-1.1460654655172413,4.979702534482758,1.0418,2
AC08738,12,56,-0.48763,-0.46472,-0.40939,-0.37739,-0.32059,0.04187,0.04945,0.05263,0.05719,0.06824,-1.2881511,-855.9918997993,15.27961092857143,-45.91938646428572,11.712408553571429,-1.1734090535714288,4.815206392857143,1.0038,2
AC08739,12,56,-0.51728,-0.47379,-0.38823,-0.35822,-0.3459,0.0351,0.05134,0.05355,0.05771,0.06202,-1.2902091,-855.8973274682,15.277791160714283,-45.86854575,11.681101642857143,-1.1726541071428571,4.798426196428571,3.9193,2
AC0874,20,64,-0.49869,-0.48383,-0.46197,-0.45255,-0.37698,0.03763,0.0485,0.05143,0.05791,0.07024,-1.733015,-388.2153782168,6.0572515625,-27.066826984375,9.34357415625,-0.81568125,6.415817234375,3.0096,2
AC08740,12,58,-0.51719,-0.46335,-0.45306,-0.37123,-0.35155,0.03887,0.04746,0.06167,0.0645,0.07586,-1.3703879,-893.0474487789,15.390234706896551,-46.67178536206896,12.026646534482758,-1.1867334655172412,5.044267793103449,2.4366,2
AC08741,10,56,-0.5153,-0.5146,-0.4726,-0.38625,-0.38191,0.01914,0.03514,0.05265,0.05468,0.06614,-1.3431031,-891.8756346478,15.917909910714286,-47.63002203571428,12.103678428571428,-1.2156036964285717,4.897686785714286,4.8419,2
AC08742,13,58,-0.49593,-0.45744,-0.41653,-0.36041,-0.3417,0.03862,0.04789,0.05963,0.06409,0.07602,-1.3491451,-873.2046929819,15.048701086206895,-45.788500517241374,11.829584362068966,-1.1648285172413793,5.01979025862069,1.855,2
AC08743,11,58,-0.52436,-0.48224,-0.47266,-0.38931,-0.36926,0.03998,0.05556,0.05925,0.06298,0.07461,-1.376648,-917.0572340449,15.804397724137932,-47.69597022413793,12.24571753448276,-1.2123740172413795,5.046897362068966,2.258,2
AC08744,13,66,-0.47568,-0.45517,-0.41342,-0.35613,-0.33056,0.04161,0.04814,0.05474,0.06182,0.06982,-1.4435583,-1159.4684107435,17.562931606060605,-52.45687854545454,13.251656636363636,-1.2659603181818182,5.3405474090909095,1.6203,2
AC08745,12,66,-0.47851,-0.45193,-0.40463,-0.3614,-0.34284,0.03987,0.04853,0.05581,0.06207,0.07145,-1.4562382,-1215.6977399878,18.41468871212121,-54.27540384848485,13.49942753030303,-1.296977803030303,5.238602696969696,2.0565,2
AC08746,11,66,-0.49087,-0.46517,-0.44331,-0.38574,-0.36125,0.03929,0.05199,0.05767,0.0619,0.07055,-1.3926365,-1277.0939670024,19.34559619696969,-56.443273909090905,13.86253343939394,-1.3299651515151514,5.215200833333333,2.5082,2
AC08747,10,50,-0.51756,-0.48633,-0.45023,-0.37174,-0.35963,0.04004,0.04946,0.06193,0.06538,0.07619,-1.1268531,-874.3448332284,17.48138764,-50.031354920000005,12.07299856,-1.25166038,4.24173244,2.141,2
AC08748,13,58,-0.50448,-0.47161,-0.43316,-0.35365,-0.34885,0.04004,0.04694,0.05984,0.0646,0.07504,-1.3345152,-913.3905915277,15.742238637931036,-47.37861560344828,12.071487051724135,-1.1809517931034483,4.997728068965517,2.3433,2
AC08749,13,58,-0.5058,-0.47402,-0.43422,-0.33566,-0.28908,0.04119,0.04211,0.05202,0.05524,0.06359,-1.3515068,-913.2815852011,15.738732189655172,-47.05182137931034,11.904893637931035,-1.1792605,4.841221827586207,1.4587,2
AC0875,20,64,-0.49033,-0.48179,-0.46022,-0.44935,-0.37728,0.03886,0.04936,0.05231,0.05592,0.07076,-1.7329584,-388.2151501555,6.057213875,-27.2080274375,9.414678140625,-0.815690046875,6.48596375,2.3389,2
AC08750,11,56,-0.4977,-0.46813,-0.44381,-0.35287,-0.34322,0.03997,0.05186,0.05232,0.05709,0.05849,-1.3070901,-912.117558712,16.28177225,-48.193348910714285,12.06514875,-1.2085903928571429,4.767204749999999,1.9613,2
